scene,scan,name,path_rgb,path_depth,path_mask
scene_00002,scan_00018,00002_00018_indoors_030_030,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_030_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_030_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_030_030_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_050_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_050_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_050_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_050_020_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_060_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_060_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_060_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_060_020_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_080_000,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_080_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_080_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_080_000_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_100_000,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_100_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_100_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_100_000_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_110_000,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_110_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_110_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_110_000_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_110_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_110_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_110_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_110_020_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_110_030,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_110_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_110_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_110_030_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_120_010,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_120_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_120_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_120_010_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_130_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_130_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_130_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_130_020_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_160_000,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_160_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_160_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_160_000_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_160_030,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_160_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_160_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_160_030_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_180_010,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_180_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_180_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_180_010_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_190_010,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_190_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_190_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_190_010_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_190_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_190_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_190_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_190_020_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_190_030,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_190_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_190_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_190_030_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_200_010,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_200_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_200_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_200_010_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_200_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_200_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_200_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_200_020_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_220_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_220_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_220_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_220_020_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_250_010,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_250_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_250_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_250_010_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_250_030,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_250_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_250_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_250_030_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_260_030,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_260_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_260_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_260_030_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_270_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_270_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_270_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_270_020_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_290_010,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_290_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_290_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_290_010_depth_mask.npy
scene_00002,scan_00018,00002_00018_indoors_300_010,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_300_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_300_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00018/00002_00018_indoors_300_010_depth_mask.npy
scene_00002,scan_00019,00002_00019_indoors_030_000,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_030_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_030_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_030_000_depth_mask.npy
scene_00002,scan_00019,00002_00019_indoors_030_010,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_030_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_030_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_030_010_depth_mask.npy
scene_00002,scan_00019,00002_00019_indoors_030_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_030_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_030_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_030_020_depth_mask.npy
scene_00002,scan_00019,00002_00019_indoors_030_040,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_030_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_030_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_030_040_depth_mask.npy
scene_00002,scan_00019,00002_00019_indoors_040_010,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_040_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_040_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_040_010_depth_mask.npy
scene_00002,scan_00019,00002_00019_indoors_050_000,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_050_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_050_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_050_000_depth_mask.npy
scene_00002,scan_00019,00002_00019_indoors_200_010,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_200_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_200_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_200_010_depth_mask.npy
scene_00002,scan_00019,00002_00019_indoors_220_010,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_220_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_220_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_220_010_depth_mask.npy
scene_00002,scan_00019,00002_00019_indoors_220_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_220_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_220_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_220_020_depth_mask.npy
scene_00002,scan_00019,00002_00019_indoors_220_030,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_220_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_220_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_220_030_depth_mask.npy
scene_00002,scan_00019,00002_00019_indoors_230_010,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_230_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_230_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00019/00002_00019_indoors_230_010_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_000_010,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_000_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_000_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_000_010_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_000_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_000_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_000_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_000_020_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_010_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_010_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_010_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_010_020_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_010_030,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_010_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_010_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_010_030_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_030_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_030_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_030_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_030_020_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_050_010,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_050_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_050_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_050_010_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_050_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_050_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_050_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_050_020_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_060_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_060_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_060_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_060_020_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_090_010,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_090_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_090_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_090_010_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_090_030,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_090_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_090_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_090_030_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_140_000,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_140_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_140_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_140_000_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_140_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_140_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_140_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_140_020_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_140_030,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_140_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_140_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_140_030_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_150_030,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_150_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_150_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_150_030_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_160_000,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_160_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_160_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_160_000_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_160_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_160_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_160_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_160_020_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_160_040,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_160_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_160_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_160_040_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_180_000,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_180_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_180_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_180_000_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_190_030,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_190_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_190_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_190_030_depth_mask.npy
scene_00002,scan_00020,00002_00020_indoors_200_000,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_200_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_200_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00020/00002_00020_indoors_200_000_depth_mask.npy
scene_00002,scan_00022,00002_00022_indoors_000_010,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_000_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_000_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_000_010_depth_mask.npy
scene_00002,scan_00022,00002_00022_indoors_010_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_010_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_010_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_010_020_depth_mask.npy
scene_00002,scan_00022,00002_00022_indoors_020_010,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_020_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_020_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_020_010_depth_mask.npy
scene_00002,scan_00022,00002_00022_indoors_020_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_020_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_020_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_020_020_depth_mask.npy
scene_00002,scan_00022,00002_00022_indoors_020_050,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_020_050.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_020_050_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_020_050_depth_mask.npy
scene_00002,scan_00022,00002_00022_indoors_030_030,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_030_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_030_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_030_030_depth_mask.npy
scene_00002,scan_00022,00002_00022_indoors_110_050,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_110_050.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_110_050_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_110_050_depth_mask.npy
scene_00002,scan_00022,00002_00022_indoors_120_000,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_120_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_120_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_120_000_depth_mask.npy
scene_00002,scan_00022,00002_00022_indoors_120_040,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_120_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_120_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_120_040_depth_mask.npy
scene_00002,scan_00022,00002_00022_indoors_130_000,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_130_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_130_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_130_000_depth_mask.npy
scene_00002,scan_00022,00002_00022_indoors_130_020,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_130_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_130_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_130_020_depth_mask.npy
scene_00002,scan_00022,00002_00022_indoors_130_030,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_130_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_130_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_130_030_depth_mask.npy
scene_00002,scan_00022,00002_00022_indoors_140_000,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_140_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_140_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_140_000_depth_mask.npy
scene_00002,scan_00022,00002_00022_indoors_140_010,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_140_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_140_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_140_010_depth_mask.npy
scene_00002,scan_00022,00002_00022_indoors_150_000,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_150_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_150_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_150_000_depth_mask.npy
scene_00002,scan_00022,00002_00022_indoors_160_040,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_160_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_160_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_160_040_depth_mask.npy
scene_00002,scan_00022,00002_00022_indoors_180_030,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_180_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_180_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_180_030_depth_mask.npy
scene_00002,scan_00022,00002_00022_indoors_190_000,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_190_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_190_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00002/scan_00022/00002_00022_indoors_190_000_depth_mask.npy
